fecha,resolucion,despacho,expediente,enlace
2021-10-27,103-2021,"Tribunal Contencioso Administrativo, Sección V",16-011338-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1059892
2021-10-27,140-2021,"Tribunal Contencioso Administrativo, Sección VI",17-000029-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1059908
2021-10-27,96-2021,"Tribunal Contencioso Administrativo, Sección VII",17-000500-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1059928
2021-12-06,116-2021,"Tribunal Contencioso Administrativo, Sección V",19-003565-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1064113
2022-01-13,61-2022,Tribunal de Apelación de Sentencia Penal del II Circuito Judicial de San José,14-002498-0061-PE,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1070429
2022-01-24,4-2022,"Tribunal Contencioso Administrativo, Sección V",17-002112-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1072278
2022-01-25,7-2022,"Tribunal Contencioso Administrativo, Sección VI",20-000356-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1072288
2022-01-27,10-2022,"Tribunal Contencioso Administrativo, Sección I",18-001185-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1072168
2022-01-31,7-2022,"Tribunal Contencioso Administrativo, Sección VII",21-000213-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1072297
2022-02-01,5-2022,"Tribunal Contencioso Administrativo, Sección IX",10-001072-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1072306
2022-02-15,14-2022,"Tribunal Contencioso Administrativo, Sección VI",21-000751-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1108838
2022-02-23,19-2022,"Tribunal Contencioso Administrativo, Sección IV",19-000933-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1127622
2022-03-23,29-2022,"Tribunal Contencioso Administrativo, Sección I",19-006027-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1128293
2022-04-18,37-2022,"Tribunal Contencioso Administrativo, Sección IV",10-002627-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1106428
2022-04-22,41-2022,"Tribunal Contencioso Administrativo, Sección IV",11-007406-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093560
2022-04-25,38-2022,"Tribunal Contencioso Administrativo, Sección I",21-001123-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093480
2022-04-25,43-2022,"Tribunal Contencioso Administrativo, Sección IV",20-003947-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093562
2022-04-29,104-2022,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,16-009286-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1102006
2022-05-24,49-2022,"Tribunal Contencioso Administrativo, Sección VII",18-000346-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093594
2022-05-30,49-2022,"Tribunal Contencioso Administrativo, Sección VI",19-000704-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093580
2022-05-30,52-2022,"Tribunal Contencioso Administrativo, Sección VII",20-005462-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093596
2022-06-09,54-2022,"Tribunal Contencioso Administrativo, Sección VII",17-000267-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1132876
2022-07-06,64-2022,"Tribunal Contencioso Administrativo, Sección VII",19-002076-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1118605
2022-07-27,2050-2022,Sala Segunda,20-000921-0641-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0005-1105916
2022-07-27,1070-2022,Tribunal de Apelación de Sentencia Penal del II Circuito Judicial de San José,12-000024-0033-PE,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1105315
2022-08-18,1399-2022,Sala Primera,17-006023-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1107457
2022-08-26,83-2022,"Tribunal Contencioso Administrativo, Sección IV",16-011853-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1136167
2022-08-29,80-2022,"Tribunal Contencioso Administrativo, Sección VI",17-006036-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1136176
2022-08-29,81-2022,"Tribunal Contencioso Administrativo, Sección VI",20-004922-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1136177
2022-12-19,117-2022,"Tribunal Contencioso Administrativo, Sección VI",18-000914-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1166718
2022-12-20,130-2022,"Tribunal Contencioso Administrativo, Sección I",19-004932-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1166691
2023-01-27,8-2023,"Tribunal Contencioso Administrativo, Sección I",20-000038-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1155213
2023-01-30,4-2023,"Tribunal Contencioso Administrativo, Sección VI",16-002987-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1155274
2023-03-06,16-2023,"Tribunal Contencioso Administrativo, Sección V",19-003550-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1168837
2023-03-30,25-2023,"Tribunal Contencioso Administrativo, Sección VIII",20-003997-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1154578
2023-03-31,28-2023,"Tribunal Contencioso Administrativo, Sección I",20-000910-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1153482
2023-04-14,30-2023,"Tribunal Contencioso Administrativo, Sección I",20-004280-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1153483
2023-04-28,29-2023,"Tribunal Contencioso Administrativo, Sección VI",22-003985-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1153574
2023-05-19,41-2023,Tribunal Contencioso Administrativo,21-002018-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1163087
2023-05-29,767-2023,Sala Primera,16-000451-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1158613
2023-05-31,457-2023,Tribunal Contencioso Administrativo,17-007786-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1163276
2023-06-13,45-2023,"Tribunal Contencioso Administrativo, Sección VI",19-004794-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1163223
2023-06-14,878-2023,Sala Primera,17-011907-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1163983
2023-06-16,500-2023,Tribunal Contencioso Administrativo,11-003296-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1168348
2023-07-21,42-2023,"Tribunal Contencioso Administrativo, Sección VII",18-008496-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1185211
2023-07-21,43-2023,"Tribunal Contencioso Administrativo, Sección VII",19-003447-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1185212
2023-07-27,1306-2023,Sala Primera,19-001898-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1173957
2023-08-22,2420-2023,Tribunal Contencioso Administrativo,17-008723-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1185977
2023-08-30,2728-2023,Tribunal Contencioso Administrativo,19-003112-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1186635
2023-08-30,2733-2023,Tribunal Contencioso Administrativo,20-004042-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1186638
2023-09-05,2932-2023,Tribunal Contencioso Administrativo,21-000941-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1187438
2023-09-21,3616-2023,"Tribunal Contencioso Administrativo, Sección IV",21-002860-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1188073
2023-09-28,3908-2023,Tribunal Contencioso Administrativo,20-001192-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1188150
2023-10-19,1794-2023,Sala Primera,19-005758-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1192979
2023-10-19,4514-2023,Tribunal Contencioso Administrativo,20-004476-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1195909
2023-10-24,4663-2023,Tribunal Contencioso Administrativo,20-004191-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196015
2023-10-30,4918-2023,Tribunal Contencioso Administrativo,20-001763-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196214
2023-11-01,5081-2023,Tribunal Contencioso Administrativo,20-001539-0166-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196262
2023-11-17,5537-2023,Tribunal Contencioso Administrativo,22-001953-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1205542
2023-11-21,5643-2023,Tribunal Contencioso Administrativo,21-000426-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1203799
2023-12-04,6144-2023,Tribunal Contencioso Administrativo,16-004844-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1203930
2023-12-06,6240-2023,Tribunal Contencioso Administrativo,20-001643-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1204030
2023-12-12,6413-2023,Tribunal Contencioso Administrativo,22-006118-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1205736
2023-12-15,6487-2023,Tribunal Contencioso Administrativo,15-001501-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1205770
2023-12-18,6525-2023,Tribunal Contencioso Administrativo,19-003540-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1205806
2023-12-21,2436-2023,Sala Primera,19-004471-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1206924
2024-01-31,604-2024,Tribunal Contencioso Administrativo,20-000383-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214263
2024-02-08,763-2024,"Tribunal Contencioso Administrativo, Sección III",20-005558-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214448
2024-02-10,802-2024,Tribunal Contencioso Administrativo,22-001684-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214485
2024-02-14,879-2024,Tribunal Contencioso Administrativo,21-003738-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214592
2024-02-21,1048-2024,Tribunal Contencioso Administrativo,21-005914-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223000
2024-03-04,1345-2024,"Tribunal Contencioso Administrativo, Sección IV",21-000900-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223148
2024-03-11,1497-2024,Tribunal Contencioso Administrativo,20-004446-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223242
2024-03-12,1525-2024,"Tribunal Contencioso Administrativo, Sección IV",22-002269-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223263
2024-03-13,1567-2024,"Tribunal Contencioso Administrativo, Sección III",21-005365-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223295
2024-03-18,1657-2024,Tribunal Contencioso Administrativo,12-006382-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223351
2024-03-19,1688-2024,Tribunal Contencioso Administrativo,16-004055-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223380
2024-03-20,1726-2024,Tribunal Contencioso Administrativo,22-002083-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223410
2024-03-20,1743-2024,Tribunal Contencioso Administrativo,19-006814-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223427
2024-04-11,2388-2024,Tribunal Contencioso Administrativo,22-003503-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1256573
2024-04-12,2464-2024,Tribunal Contencioso Administrativo,22-000866-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1256590
2024-04-18,2564-2024,Tribunal Contencioso Administrativo,20-004557-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232795
2024-04-22,2639-2024,Tribunal Contencioso Administrativo,15-002267-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232245
2024-04-24,2709-2024,Tribunal Contencioso Administrativo,20-004586-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232616
2024-04-29,2803-2024,Tribunal Contencioso Administrativo,21-007233-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232608
2024-04-29,2806-2024,Tribunal Contencioso Administrativo,19-002850-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232611
2024-04-29,2808-2024,Tribunal Contencioso Administrativo,23-002630-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232613
2024-04-29,2816-2024,Tribunal Contencioso Administrativo,21-006846-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232970
2024-05-14,3134-2024,Tribunal Contencioso Administrativo,18-000058-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1233121
2024-05-15,3139-2024,Tribunal Contencioso Administrativo,20-001498-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1233125
2024-05-22,3280-2024,Tribunal Contencioso Administrativo,22-005993-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1233218
2024-06-07,3681-2024,Tribunal Contencioso Administrativo,22-006375-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1244666
2024-06-25,4046-2024,Tribunal Contencioso Administrativo,20-002735-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245023
2024-06-25,4051-2024,Tribunal Contencioso Administrativo,21-007375-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245028
2024-07-01,4232-2024,Tribunal Contencioso Administrativo,19-003661-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245155
2024-07-01,4249-2024,Tribunal Contencioso Administrativo,16-000110-0295-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245163
2024-07-08,4389-2024,Tribunal Contencioso Administrativo,21-005701-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245258
2024-07-18,4645-2024,Tribunal Contencioso Administrativo,20-001810-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245468
2024-07-19,4711-2024,Tribunal Contencioso Administrativo,22-003101-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245510
2024-07-24,4784-2024,Tribunal Contencioso Administrativo,19-007603-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245571
2024-07-26,4798-2024,Tribunal Contencioso Administrativo,15-007755-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245583
2024-07-30,4884-2024,Tribunal Contencioso Administrativo,22-000297-0643-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245644
2024-08-09,5115-2024,Tribunal Contencioso Administrativo,20-003880-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1256773
2024-08-19,5309-2024,Tribunal Contencioso Administrativo,21-005514-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1256904
2024-08-22,5379-2024,"Tribunal Contencioso Administrativo, Sección IV",22-002605-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1256970
2024-08-23,5402-2024,Tribunal Contencioso Administrativo,18-008427-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1256987
2024-09-11,5987-2024,"Tribunal Contencioso Administrativo, Sección III",22-002464-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257394
2024-09-12,2123-2024,Sala Segunda,20-000132-1557-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0005-1250839
2024-09-13,6083-2024,"Tribunal Contencioso Administrativo, Sección III",21-007703-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257430
2024-09-17,6161-2024,Tribunal Contencioso Administrativo,19-003656-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1255746
2024-09-19,1242-2024,Sala Primera,20-002888-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1250512
2024-09-23,6326-2024,Tribunal Contencioso Administrativo,21-000161-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1255770
2024-09-30,6576-2024,Tribunal Contencioso Administrativo,21-000466-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257706
2024-10-09,6876-2024,Tribunal Contencioso Administrativo,21-006463-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257967
2024-10-22,7296-2024,Tribunal Contencioso Administrativo,13-000962-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1258339
2024-10-22,7311-2024,Tribunal Contencioso Administrativo,22-005201-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1258354
2024-10-23,7356-2024,Tribunal Contencioso Administrativo,20-001937-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1258398
2024-10-28,7564-2024,Tribunal Contencioso Administrativo,21-006571-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1258564
2024-10-29,7583-2024,Tribunal Contencioso Administrativo,21-005489-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1258582
2024-11-08,8059-2024,Tribunal Contencioso Administrativo,23-001369-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1269303
2024-11-08,8060-2024,Tribunal Contencioso Administrativo,21-008229-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1266138
2024-11-12,8161-2024,Tribunal Contencioso Administrativo,21-006883-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1266150
2024-11-26,8826-2024,Tribunal Contencioso Administrativo,20-002621-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1266240
2024-12-05,9135-2024,Tribunal Contencioso Administrativo,20-002708-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1266296
2024-12-20,9691-2024,Tribunal Contencioso Administrativo,20-002886-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1270720
2025-01-13,144-2025,Tribunal Contencioso Administrativo,21-008148-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277505
2025-01-21,316-2025,Tribunal Contencioso Administrativo,20-003921-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277636
2025-01-22,346-2025,Tribunal Contencioso Administrativo,21-005800-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277662
2025-01-24,435-2025,Tribunal Contencioso Administrativo,22-005529-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277716
2025-01-29,584-2025,Tribunal Contencioso Administrativo,22-004931-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277847
2025-01-30,645-2025,Tribunal Contencioso Administrativo,23-002772-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277904
2025-01-31,691-2025,Tribunal Contencioso Administrativo,21-000255-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277949
2025-01-31,720-2025,Tribunal Contencioso Administrativo,22-006541-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277955
2025-01-31,714-2025,"Tribunal Contencioso Administrativo, Sección III",21-002280-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277950
2025-02-06,108-2025,Sala Tercera,24-000258-0006-PE,https://nexuspj.poder-judicial.go.cr/document/sen-1-0006-1276360
2025-02-06,924-2025,Tribunal Contencioso Administrativo,20-002738-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1280260
2025-02-06,922-2025,"Tribunal Contencioso Administrativo, Sección VI",22-002232-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1280258
2025-02-24,1628-2025,Tribunal Contencioso Administrativo,19-005088-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1280864
2025-03-20,2809-2025,Tribunal Contencioso Administrativo,20-004242-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287256
2025-03-21,2823-2025,Tribunal Contencioso Administrativo,19-007634-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287267
2025-04-04,1086-2025,Sala Segunda,18-002875-1178-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1334003
2025-04-04,3361-2025,Tribunal Contencioso Administrativo,21-000799-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287679
2025-04-10,3639-2025,Tribunal Contencioso Administrativo,23-000847-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287845
2025-04-23,3792-2025,Tribunal Contencioso Administrativo,14-006002-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299145
2025-04-23,3819-2025,"Tribunal Contencioso Administrativo, Sección V",21-005759-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299201
2025-04-25,3922-2025,"Tribunal Contencioso Administrativo, Sección III",22-004986-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299339
2025-04-25,3955-2025,"Tribunal Contencioso Administrativo, Sección V",22-005911-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299396
2025-04-28,3977-2025,Tribunal Contencioso Administrativo,20-003962-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299432
2025-04-28,3989-2025,Tribunal Contencioso Administrativo,22-003309-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299450
2025-05-23,4911-2025,Tribunal Contencioso Administrativo,22-005408-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1296492
2025-05-28,5115-2025,"Tribunal Contencioso Administrativo, Sección V",22-003432-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1296623
2025-06-09,5590-2025,Tribunal Contencioso Administrativo,20-004674-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1308435
2025-06-30,6477-2025,Tribunal Contencioso Administrativo,22-000015-1629-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1309278
2025-07-04,20640-2025,Sala Constitucional,25-016097-0007-CO,https://nexuspj.poder-judicial.go.cr/document/sen-1-0007-1336893
2025-07-08,6758-2025,Tribunal Contencioso Administrativo,17-006525-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1331578
2025-07-14,7032-2025,Tribunal Contencioso Administrativo,20-004101-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1331659
2025-07-16,7120-2025,Tribunal Contencioso Administrativo,22-003420-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1331696
2025-08-07,7994-2025,Tribunal Contencioso Administrativo,21-004992-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1331988
2025-09-02,8810-2025,Tribunal Contencioso Administrativo,21-000640-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1332300
2025-09-10,9020-2025,Tribunal Contencioso Administrativo,18-001185-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1332407
2025-09-26,9402-2025,Tribunal Contencioso Administrativo,20-000870-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1337255
2025-09-29,9472-2025,Tribunal Contencioso Administrativo,24-000730-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1337280
2025-10-06,9663-2025,Tribunal Contencioso Administrativo,24-001600-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1341194
2025-10-10,9790-2025,Tribunal Contencioso Administrativo,23-002671-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1342817
2025-10-13,9841-2025,Tribunal Contencioso Administrativo,24-003395-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1342857
2025-10-16,9927-2025,Tribunal Contencioso Administrativo,22-002384-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1342913
2025-10-16,9936-2025,Tribunal Contencioso Administrativo,11-006217-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1342916
2025-10-21,10026-2025,Tribunal Contencioso Administrativo,21-003699-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1342999
2025-10-23,10115-2025,Tribunal Contencioso Administrativo,24-008260-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1343066
2025-10-27,10149-2025,Tribunal Contencioso Administrativo,21-002785-0173-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1349520
2025-10-30,10290-2025,Tribunal Contencioso Administrativo,21-002812-1178-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1349618
2025-10-31,10306-2025,Tribunal Contencioso Administrativo,21-003814-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1349629
2025-11-10,10510-2025,Tribunal Contencioso Administrativo,21-004906-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1349780
2025-11-13,10654-2025,Tribunal Contencioso Administrativo,22-006548-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1349898
2025-11-28,10994-2025,Tribunal Contencioso Administrativo,23-001088-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1353025
2025-12-02,11040-2025,Tribunal Contencioso Administrativo,24-001980-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1356840
2025-12-10,11209-2025,Tribunal Contencioso Administrativo,19-003565-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1356969
2025-12-19,11467-2025,Tribunal Contencioso Administrativo,19-003557-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1362768
2026-01-15,15-2026,Sala Primera,19-000358-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1363094
2026-01-19,378-2026,Tribunal Contencioso Administrativo,21-004301-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1363283
2026-01-28,611-2026,Tribunal Contencioso Administrativo,22-006576-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1363403
2026-03-06,1478-2026,Tribunal Contencioso Administrativo,24-005640-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387010
2026-03-13,440-2026,Tribunal de Apelación de Sentencia Penal del II Circuito Judicial de San José,14-000490-0174-TR,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1379456
2026-03-18,1767-2026,Tribunal Contencioso Administrativo,23-007292-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387122
2026-03-24,1880-2026,Tribunal Contencioso Administrativo,23-004176-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387175
